572.T3_BA3_01_33169,597.T3_BC2_01_33194,589.T3_BB6_01_33185,584.T3_BB2_01_33181,590.T3_BB7_01_33186,598.T3_BC3_01_33195,577.T3_BA8_01_33174,599.T3_BC4_01_33196,588.T3_BB5_01_33184,581.T3_BA11_01_33177,595.T3_BB12_01_33191,585.T3_BB3_01_33182,594.T3_BB11_01_33190,570.T3_BA1_01_33166,592.T3_BB9_01_33188,575.T3_BA6_01_33172,571.T3_BA2_01_33168,580.T3_BA10_01_33176,576.T3_BA7_01_33173,583.T3_BB1_01_33180,602.T3_BC7_01_33199,603.T3_BC8_01_33200,573.T3_BA4_01_33170,582.T3_BA12_01_33178,574.T3_BA5_01_33171,600.T3_BC5_01_33197,578.T3_BA9_01_33175,596.T3_BC1_01_33193,586.T3_BB4_01_33183,601.T3_BC6_01_33198,591.T3_BB8_01_33187,593.T3_BB10_01_33189
2625,2089,2295,1913,0,0,0,2522,0,0,6706,2456,3252,2399,872,3552,0,1577,2039,1882,5660,5464,0,4625,1365,0,4116,0,0,5327,2786,4740
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3688,0,0,0,0,0,36677,3893,0,0,0,0,2591,0,0,0,0,0,0,6627,9000,2817,0,0,0,0,0,6197,0,0,0
0,6709,0,0,0,0,0,35457,16937,7527,3874,0,0,0,0,0,0,6991,0,0,0,4821,0,3561,0,0,5959,0,0,0,0,14912
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630,0,0,0,0,0,0,0,0,0,0,2857,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4388,0,0,0,0,0,0,0,0,0,0
0,4354,0,0,0,0,0,0,0,0,7275,0,0,0,0,0,0,0,0,0,4399,0,0,0,0,0,5381,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12145,0,0,0,0,0,0,0,0,0,12428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1847,0,3687,0,2699,0,0,0,0,0,0,4144,4756,0,0,0,0,0,0,10233,0,0,0,0,0,0,0,0
0,2432,5009,0,0,3959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607,0,0,0,2729,0,3446,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858,0,0,0,0,1551,0,0,0,2322
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1070,0,1167,0,3168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,0,1038
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13965,4563,0,6487,11710,0,13426,0,4010,7037,22706,22249,0,4510,19817,24121,5815,9055,10148,0,0,11607,0,23381,5913,10180,6669,0,0,15648,7357,0
0,2785,14044,9776,0,6032,0,0,9681,4531,3301,0,2543,4019,0,0,7856,2174,0,30288,0,0,8202,1634,5655,2656,2719,0,9257,9457,7940,16284
0,0,0,0,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12495,0,0,0,0,0,2225,2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4643,0,0,0,0,0,0,0,0,0,2584,0,3196,0,0,0,0,0,0,0,0,0,2420,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30438,0,0,0,36789,33448,0,0,0,0,0,17986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10622,5753
0,0,0,0,0,0,0,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3188,0,0,0,0,3952,0,0,0,0,0,3541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,19029,0,16801,18073,0,0,0,0,0,0,0,0,0,0,0,0,0,21139,5787,13020,0,0,0,0,0,0,0,0
0,12851,11688,0,0,22648,24111,0,0,22546,24228,0,31796,23851,8097,0,12116,948,0,0,0,0,0,0,16257,0,0,18429,11509,28483,0,40012
13230,0,15654,0,0,0,0,18229,0,21293,13761,0,0,0,17826,0,0,0,0,0,0,26010,0,5316,0,10152,19130,0,0,0,0,0
20474,22866,0,0,18483,6311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20433,0,13462,19418,23314,18041,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18605,0,0,0
6283,5852,0,0,7191,0,0,0,0,0,12852,0,5087,0,0,0,0,0,0,0,0,0,20800,0,0,6555,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397,0,0,0,0,0,0,0,0,0,0,0
4425,0,0,0,4002,4165,8192,0,0,0,3396,0,0,13024,0,5579,0,0,5942,0,17001,0,10249,0,0,11024,0,0,0,4785,0,0
0,0,2083,0,11646,0,0,0,0,0,4179,0,0,0,0,0,7080,0,0,0,0,0,0,0,0,0,0,10322,0,0,0,0
9343,0,0,0,1688,0,5264,0,4143,0,5033,1696,0,0,0,0,1570,0,0,1087,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1368,0,0,0,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11912,0,0,0,0,0,0,0,0,0,0,0,0,2422,0,0,0,0,0,0,0,0,0,0,0
0,8009,0,0,0,0,0,18868,0,8753,6457,0,0,0,0,0,0,10281,0,0,3165,2267,0,0,0,0,3491,0,3554,0,0,2943
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4270,0,0,0,0,4077,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8544,0,0,0,0,0,0,0,1334,0,0,0,0,0,0,0,0,0,0,0,0,2844,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28514,0,0,18934,0,0,4463,0,0,0,35318,13998,0,0,0,9867,0,2384,3566,15471,12458,12270,0,0,9613,2288,0,0,0,0,0,9488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4544,0,0,0,2970,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6969
0,0,0,0,0,0,0,0,0,0,1222,0,0,0,0,9766,0,0,0,0,4234,0,0,2989,4155,0,0,0,0,0,0,0
6447,0,0,6495,0,0,0,0,0,1646,24919,0,0,3655,0,11994,0,0,0,0,14165,3080,0,5423,0,2166,0,5237,1908,3045,1722,8917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,0,0,0,0,0,0,0,6315,3838,4296,2392,0,0,0,0,0,2083,0,0,2795,0,0,3239,0,3730,5685,0,0,3538,0,3308
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537,0,0,0,0
0,0,0,2373,0,0,0,0,0,0,10055,0,0,0,0,0,0,5218,0,3996,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2286,0,0,0,0,7405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4140,0,1127,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,174823,0,16285,0,209908,203191,0,0,0,0,0,201003,0,0,18206,0,0,9380,0,0,0,0,0,53968,0,0,0,43551,0,76936,69770
0,1643,0,0,0,0,0,0,0,0,4478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2571,2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54327,0,99433,0
0,0,0,0,124797,226552,0,0,10940,82361,51604,0,0,0,0,0,0,8140,17671,81133,0,40627,0,0,122954,0,29716,0,0,0,0,133044
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3288,0,0,0,0
5922,0,0,0,0,0,0,0,0,0,20467,0,0,14229,14281,0,0,0,0,0,0,0,0,0,0,0,5043,0,0,0,0,0
170554,0,0,0,0,0,0,0,0,0,9446,0,0,0,7893,6925,0,0,0,0,0,0,0,79688,0,0,0,0,0,0,20790,0
0,0,0,0,0,0,0,0,0,4311,0,0,0,0,0,0,0,0,0,5135,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42391,0,0,0,0,0,14724,0,0,0,0,0,0,0,16187,6263,0,0,0,0,0,0,0,22912,0,0,0,0,0,30143,0
0,0,0,0,0,0,2142,0,0,0,0,46255,0,0,0,0,0,0,0,0,0,0,0,0,7320,151175,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430,0,0,0,0,6823,4688,0,0,0,0,0,4316,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5456,5387,0,0,0,0,0,0,0,9209,0,0
0,8564,0,0,0,0,0,0,0,0,6174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20960,0,0,0,0,0
0,0,0,0,0,0,0,0,63548,0,0,0,0,0,0,0,0,0,0,0,30428,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,26523,34352,16602,0,0,7250,0,19507,0,3990,0,10951,0,0,0,0,3263,4067,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,0,0,0
0,0,0,0,9471,279841,21445,37046,0,29607,0,0,202657,0,27532,0,0,0,0,0,0,0,0,0,0,0,0,0,53601,0,76925,45053
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8013,0,0,0,0,0,0,0,0,0,0,0,10046,0,0,0
0,194888,0,0,0,0,426900,40468,0,23088,0,0,0,0,0,45133,21531,0,23015,0,0,0,0,0,39007,0,0,11877,19560,0,0,64515
0,0,4259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6518,0,0,0
0,61552,0,0,0,46290,49842,0,0,0,0,0,0,0,0,0,0,0,0,15622,0,0,0,0,0,0,0,0,0,15944,0,0
0,193081,0,21391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,0,0,0,25468,0,0,15287,0,0,32930,0,0,0,0,0,0,0,16112,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8829,0,0,0,0,18203,0,0,5519,0,0,0,19471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13568,19566,42634,0,0,15184,26998,0,0,66375,31158,0,21155,0,29495,0,29158,53550,16081,0,0,0,0,17237,23125,35170,66630,0,19608,0,56673,0
0,20709,0,0,0,0,25317,0,0,26560,0,8939,21973,0,26925,19370,0,0,0,14583,0,15766,50967,18382,19673,0,0,39346,0,0,0,29120
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,8252,0,0,0,0,0,0,0,0,0,30944,0,0,0,0,0,0,19532,0,0
0,27330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60978,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,94596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,51118,32659,0,0,0,0,0,0,0,0,0,0,13288,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76583,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73046,0,0,0,0,0,0,0,84248,0,0,0,0,0
0,0,0,0,0,0,0,29723,0,0,0,0,31045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7706,3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,18615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5613,0,0,0,2865,0,0,0,0,9062,0,0,0,0,3930,0,0,0,0,0,0,0,3124,0,0,0,0,0,0,20417,0,0
19358,4457,19111,12211,0,0,1057906,0,0,0,0,9856,0,0,0,0,0,34410,302252,20767,271230,0,0,0,18203,0,0,0,0,0,0,24263
27025,0,26100,0,17717,0,24042,0,189343,0,0,0,0,0,0,0,0,0,44010,20363,0,15708,0,0,0,76336,0,9803,0,0,18622,0
0,0,0,29761,0,0,17261,0,0,73470,123103,15953,72090,122156,80755,24060,42280,64358,43753,35492,13319,81981,226876,0,38559,0,27251,83375,0,81061,0,100838
52926,0,0,5715,61011,0,0,36837,6422,0,0,0,0,103102,70788,42976,134171,0,0,60565,221386,32688,0,0,57159,0,0,446903,84649,0,0,33853
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320942,930651,382557,407438,549478,807163,0,439873,407625,662383,362605,154948,821542,279907,211227,509133,493482,347444,91482,284122,292957,590968,960502,452073,326717,266985,500022,67225,349037,262233,426453,447578
0,102297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8432,0,0,0,0,0,0,0,0,0,0,0,0,0
6399,0,0,4657,0,0,0,0,0,0,0,0,0,0,3595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55770,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3702,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2847,0,0,0,0,0
0,2484,0,0,0,0,0,0,13939,0,0,17494,3548,0,0,0,0,0,0,0,0,0,27139,0,0,0,167393,21857,0,41367,44947,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4633,0,0,0,0,0,0,0,0,0,0,0,0,6277,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3676,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111202,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17349,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6183,0,6377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4977,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4428,0,0,0,8951
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7805,0,0,0,0,0,0,0,0,0,0,0,0,4282,0,0,0,0,0,0,4855,0,0,0,0,4219,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7863,0,0,0,0,0,0,0,0,0,0,5754,0,0,0,0,0
0,0,0,0,0,0,63090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33660,0,0,0,0,0,0,0,0,122852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30573,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,72244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,0,0,0,0,0,0,0,6337,0,11551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11375,7857,0,0,17488,6395,17710,5032,0,8373,9463,0,0,6337,10880,11047,4238,5412,9029,0,0,0,13212,5573,0,9372,11813,7817,4778,5706,5780,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,0,0,7025,0,0,0,0,0,4598,14122,0,0,0,4177,2755,4584,0,0,0,6602,0,0,0,0,0,0,0,0,0,0,5945
0,0,0,0,2501,0,0,0,0,0,3324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4343,0,0,0,0,0,0,0,0,0,3474,0,0,0,0,0,0,0,0,0,0,0,0,6229,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4631,0,0,0,0,3570,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2379,0,0,0,6915,0,0,0,0,0,2192,0,0,0,6108,0,0,5664,0,0,0,0,0,2228,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3235,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2298,0,0,6108,2655,0,3199,5379,0,0,0,0,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,2794,0,2692
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8575,0,0,0,0,2771,0,0,0,0,0,11653,0,0,0,0,0,4347,0,0,5850,2447,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5524,7008,0,0,0,0,0,2501,0,0,0,0,0,0,0,0,0,0,0,8263,0,0,0,0,3634,0,0,0,5360,0
0,0,5768,7576,0,0,60095,0,0,0,20681,0,42257,0,0,7264,0,8265,0,8394,0,0,0,0,0,0,0,0,0,0,18503,0
0,0,0,0,0,0,0,0,6131,0,2073,0,0,0,0,0,0,0,0,0,0,0,10351,0,0,5486,0,0,0,0,25443,0
0,0,0,0,3641,0,0,3496,0,0,10375,0,12146,0,0,0,15725,0,0,0,0,0,3952,0,0,0,6608,26142,0,7593,0,11982
